location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Armenia,2021-03-31,Sputnik V,https://rus.azatutyun.am/a/31180204.html,565,565,0
Armenia,2021-05-09,"Oxford/AstraZeneca, Sputnik V",https://www.moh.am/#1/3869,10727,10727,0
Armenia,2021-05-16,"Oxford/AstraZeneca, Sputnik V",https://www.moh.am/#1/3906,19249,19249,0
Armenia,2021-05-23,"Oxford/AstraZeneca, Sputnik V, Sinovac",http://arka.am/en/news/society/sinovac_vaccines_are_already_available_for_armenian_citizens_/,26562,26562,0
Armenia,2021-05-30,"Oxford/AstraZeneca, Sputnik V, Sinovac",https://www.aysor.am/en/news/2021/05/31/covid-vaccination/1838616,33529,33529,0
Armenia,2021-06-06,"Oxford/AstraZeneca, Sputnik V, Sinovac",https://arka.am/en/news/society/about_47_000_armenians_vaccinated_against_covid_19_over_two_months_/,46503,46503,0
Armenia,2021-06-14,"Oxford/AstraZeneca, Sputnik V, Sinovac",https://www.panarmenian.net/eng/news/293562/Over_55000_Covid_vaccine_doses_administered_in_Armenia,55557,,
Armenia,2021-06-20,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://covid19.who.int/,64293,52509,11784
Armenia,2021-06-27,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://covid19.who.int/,74714,58518,16196
Armenia,2021-07-11,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://www.moh.am/#1/4125,108107,77449,30658
Armenia,2021-07-18,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://www.moh.am/#1/4142,131080,94560,36520
Armenia,2021-07-25,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://www.moh.am/#1/4162,152529,108674,43855
Armenia,2021-08-01,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://www.moh.am/#1/4001,171890,120285,51605
Armenia,2021-08-08,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://facebook.com/ministryofhealthcare/posts/3006799932894449,194902,132529,62373
Armenia,2021-08-15,"Oxford/AstraZeneca, Sinovac, Sputnik V",https://www.moh.am/#1/4214,220236,144573,75663
