location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Finland,2021-04-09,25,49,6.6,2.19
Finland,2021-04-09,50,59,13.61,2.53
Finland,2021-04-09,60,69,26.83,1.41
Finland,2021-04-09,70,79,82.13,1.03
Finland,2021-04-09,80,,89.45,7.45
Finland,2021-04-16,18,24,3.76,0.94
Finland,2021-04-16,25,49,8.49,2.62
Finland,2021-04-16,50,59,17.39,3.17
Finland,2021-04-16,60,69,39.52,1.85
Finland,2021-04-16,70,79,90.26,1.58
Finland,2021-04-16,80,,90.47,11.06
Finland,2021-04-23,18,24,4.75,1.16
Finland,2021-04-23,25,49,10.47,2.98
Finland,2021-04-23,50,59,23.07,3.68
Finland,2021-04-23,60,69,52.87,2.25
Finland,2021-04-23,70,79,92.75,2.17
Finland,2021-04-23,80,,91.07,15.19
Finland,2021-04-30,18,24,5.88,1.26
Finland,2021-04-30,25,49,12.27,3.15
Finland,2021-04-30,50,59,32.63,3.93
Finland,2021-04-30,60,69,64.55,2.46
Finland,2021-04-30,70,79,93.84,2.59
Finland,2021-04-30,80,,91.39,17.89
Finland,2021-05-07,18,24,6.72,1.36
Finland,2021-05-07,25,49,14.11,3.34
Finland,2021-05-07,50,59,46.46,4.23
Finland,2021-05-07,60,69,73.47,3.02
Finland,2021-05-07,70,79,94.58,3.42
Finland,2021-05-07,80,,91.76,25.67
Finland,2021-05-14,18,24,7.33,1.48
Finland,2021-05-14,25,49,16.83,3.6
Finland,2021-05-14,50,59,57.21,4.79
Finland,2021-05-14,60,69,78.03,4.62
Finland,2021-05-14,70,79,95.1,4.9
Finland,2021-05-14,80,,92.13,39.3
Finland,2021-05-21,18,24,7.92,1.63
Finland,2021-05-21,25,49,21.47,3.92
Finland,2021-05-21,50,59,66.59,5.86
Finland,2021-05-21,60,69,81.5,7.74
Finland,2021-05-21,70,79,95.57,7.27
Finland,2021-05-21,80,,92.84,54.0
Finland,2021-05-28,18,24,8.48,1.8
Finland,2021-05-28,25,49,27.19,4.28
Finland,2021-05-28,50,59,72.78,7.37
Finland,2021-05-28,60,69,83.43,11.15
Finland,2021-05-28,70,79,95.97,11.94
Finland,2021-05-28,80,,93.22,67.16
Finland,2021-06-04,18,24,9.4,1.98
Finland,2021-06-04,25,49,34.74,4.79
Finland,2021-06-04,50,59,76.75,9.3
Finland,2021-06-04,60,69,84.81,14.39
Finland,2021-06-04,70,79,96.43,19.98
Finland,2021-06-04,80,,93.58,76.69
Finland,2021-06-11,18,24,11.65,2.18
Finland,2021-06-11,25,49,45.0,5.25
Finland,2021-06-11,50,59,79.45,10.78
Finland,2021-06-11,60,69,85.93,17.23
Finland,2021-06-11,70,79,96.84,31.95
Finland,2021-06-11,80,,93.78,82.27
Finland,2021-06-18,18,24,17.33,2.27
Finland,2021-06-18,25,49,55.32,5.43
Finland,2021-06-18,50,59,80.87,11.18
Finland,2021-06-18,60,69,86.61,18.65
Finland,2021-06-18,70,79,97.19,48.35
Finland,2021-06-18,80,,93.93,85.54
Finland,2021-06-25,18,24,24.65,2.44
Finland,2021-06-25,25,49,60.42,5.74
Finland,2021-06-25,50,59,81.52,11.82
Finland,2021-06-25,60,69,86.96,20.86
Finland,2021-06-25,70,79,97.44,65.28
Finland,2021-06-25,80,,94.02,87.11
Finland,2021-07-02,18,24,36.92,2.94
Finland,2021-07-02,25,49,64.67,6.83
Finland,2021-07-02,50,59,82.25,13.91
Finland,2021-07-02,60,69,87.47,27.59
Finland,2021-07-02,70,79,97.86,80.6
Finland,2021-07-02,80,,94.14,88.27
Finland,2021-07-09,18,24,45.55,3.79
Finland,2021-07-09,25,49,67.22,8.67
Finland,2021-07-09,50,59,82.94,18.15
Finland,2021-07-09,60,69,88.02,40.37
Finland,2021-07-09,70,79,98.25,88.56
Finland,2021-07-09,80,,94.25,89.05
Finland,2021-07-16,18,24,51.82,4.67
Finland,2021-07-16,25,49,69.26,10.43
Finland,2021-07-16,50,59,83.57,24.65
Finland,2021-07-16,60,69,88.61,52.35
Finland,2021-07-16,70,79,98.44,91.47
Finland,2021-07-16,80,,94.35,89.49
Finland,2021-07-23,18,24,56.51,5.77
Finland,2021-07-23,25,49,70.88,12.65
Finland,2021-07-23,50,59,84.27,34.8
Finland,2021-07-23,60,69,89.06,63.59
Finland,2021-07-23,70,79,98.6,92.76
Finland,2021-07-23,80,,94.43,89.78
Finland,2021-07-30,18,24,60.56,6.72
Finland,2021-07-30,25,49,72.58,15.72
Finland,2021-07-30,50,59,85.02,46.45
Finland,2021-07-30,60,69,89.54,72.05
Finland,2021-07-30,70,79,98.78,93.61
Finland,2021-07-30,80,,94.52,90.01
Finland,2021-08-06,18,24,64.11,7.59
Finland,2021-08-06,25,49,74.36,20.29
Finland,2021-08-06,50,59,85.77,57.01
Finland,2021-08-06,60,69,90.01,76.91
Finland,2021-08-06,70,79,98.98,94.23
Finland,2021-08-06,80,,94.62,90.18
Finland,2021-08-13,18,24,66.74,8.94
Finland,2021-08-13,25,49,75.84,26.94
Finland,2021-08-13,50,59,86.33,65.94
Finland,2021-08-13,60,69,90.37,80.47
Finland,2021-08-13,70,79,99.14,94.69
Finland,2021-08-13,80,,94.71,90.36
Finland,2021-08-17,18,24,66.8,9.09
Finland,2021-08-17,25,49,75.88,27.4
Finland,2021-08-17,50,59,86.34,66.04
Finland,2021-08-17,60,69,90.37,80.5
Finland,2021-08-17,70,79,99.14,94.7
Finland,2021-08-17,80,,94.72,90.36
