date,vaccine,total_vaccinations,location
2021-05-08,Moderna,0,South Korea
2021-05-08,Oxford/AstraZeneca,2026823,South Korea
2021-05-08,Pfizer/BioNTech,2162967,South Korea
2021-05-09,Johnson&Johnson,0,South Korea
2021-05-09,Moderna,0,South Korea
2021-05-09,Oxford/AstraZeneca,2026824,South Korea
2021-05-09,Pfizer/BioNTech,2167704,South Korea
2021-05-10,Johnson&Johnson,0,South Korea
2021-05-10,Moderna,0,South Korea
2021-05-10,Oxford/AstraZeneca,2033902,South Korea
2021-05-10,Pfizer/BioNTech,2251665,South Korea
2021-05-11,Johnson&Johnson,0,South Korea
2021-05-11,Moderna,0,South Korea
2021-05-11,Oxford/AstraZeneca,2038247,South Korea
2021-05-11,Pfizer/BioNTech,2336653,South Korea
2021-05-12,Johnson&Johnson,0,South Korea
2021-05-12,Moderna,0,South Korea
2021-05-12,Oxford/AstraZeneca,2041858,South Korea
2021-05-12,Pfizer/BioNTech,2422063,South Korea
2021-05-13,Johnson&Johnson,0,South Korea
2021-05-13,Moderna,0,South Korea
2021-05-13,Oxford/AstraZeneca,2045792,South Korea
2021-05-13,Pfizer/BioNTech,2504763,South Korea
2021-05-14,Johnson&Johnson,0,South Korea
2021-05-14,Moderna,0,South Korea
2021-05-14,Oxford/AstraZeneca,2053713,South Korea
2021-05-14,Pfizer/BioNTech,2587868,South Korea
2021-05-15,Johnson&Johnson,0,South Korea
2021-05-15,Moderna,0,South Korea
2021-05-15,Oxford/AstraZeneca,2054323,South Korea
2021-05-15,Pfizer/BioNTech,2618712,South Korea
2021-05-16,Johnson&Johnson,0,South Korea
2021-05-16,Moderna,0,South Korea
2021-05-16,Oxford/AstraZeneca,2054324,South Korea
2021-05-16,Pfizer/BioNTech,2623706,South Korea
2021-05-17,Johnson&Johnson,0,South Korea
2021-05-17,Moderna,0,South Korea
2021-05-17,Oxford/AstraZeneca,2073324,South Korea
2021-05-17,Pfizer/BioNTech,2718457,South Korea
2021-05-18,Johnson&Johnson,0,South Korea
2021-05-18,Moderna,0,South Korea
2021-05-18,Oxford/AstraZeneca,2117166,South Korea
2021-05-18,Pfizer/BioNTech,2828978,South Korea
2021-05-19,Johnson&Johnson,0,South Korea
2021-05-19,Moderna,0,South Korea
2021-05-19,Oxford/AstraZeneca,2118194,South Korea
2021-05-19,Pfizer/BioNTech,2922837,South Korea
2021-05-20,Johnson&Johnson,0,South Korea
2021-05-20,Moderna,0,South Korea
2021-05-20,Oxford/AstraZeneca,2189534,South Korea
2021-05-20,Pfizer/BioNTech,3074994,South Korea
2021-05-21,Johnson&Johnson,0,South Korea
2021-05-21,Moderna,0,South Korea
2021-05-21,Oxford/AstraZeneca,2282100,South Korea
2021-05-21,Pfizer/BioNTech,3222329,South Korea
2021-05-22,Johnson&Johnson,0,South Korea
2021-05-22,Moderna,0,South Korea
2021-05-22,Oxford/AstraZeneca,2299011,South Korea
2021-05-22,Pfizer/BioNTech,3246319,South Korea
2021-05-23,Johnson&Johnson,0,South Korea
2021-05-23,Moderna,0,South Korea
2021-05-23,Oxford/AstraZeneca,2299327,South Korea
2021-05-23,Pfizer/BioNTech,3248927,South Korea
2021-05-24,Johnson&Johnson,0,South Korea
2021-05-24,Moderna,0,South Korea
2021-05-24,Oxford/AstraZeneca,2361527,South Korea
2021-05-24,Pfizer/BioNTech,3363566,South Korea
2021-05-25,Johnson&Johnson,0,South Korea
2021-05-25,Moderna,0,South Korea
2021-05-25,Oxford/AstraZeneca,2424366,South Korea
2021-05-25,Pfizer/BioNTech,3472439,South Korea
2021-05-26,Johnson&Johnson,0,South Korea
2021-05-26,Moderna,0,South Korea
2021-05-26,Oxford/AstraZeneca,2481701,South Korea
2021-05-26,Pfizer/BioNTech,3570503,South Korea
2021-05-27,Johnson&Johnson,0,South Korea
2021-05-27,Moderna,0,South Korea
2021-05-27,Oxford/AstraZeneca,3104974,South Korea
2021-05-27,Pfizer/BioNTech,3664343,South Korea
2021-05-28,Johnson&Johnson,0,South Korea
2021-05-28,Moderna,0,South Korea
2021-05-28,Oxford/AstraZeneca,3627138,South Korea
2021-05-28,Pfizer/BioNTech,3752396,South Korea
2021-05-29,Johnson&Johnson,0,South Korea
2021-05-29,Moderna,0,South Korea
2021-05-29,Oxford/AstraZeneca,3782732,South Korea
2021-05-29,Pfizer/BioNTech,3770321,South Korea
2021-05-30,Johnson&Johnson,0,South Korea
2021-05-30,Moderna,0,South Korea
2021-05-30,Oxford/AstraZeneca,3786815,South Korea
2021-05-30,Pfizer/BioNTech,3771054,South Korea
2021-05-31,Johnson&Johnson,0,South Korea
2021-05-31,Moderna,0,South Korea
2021-05-31,Oxford/AstraZeneca,4090906,South Korea
2021-05-31,Pfizer/BioNTech,3881223,South Korea
2021-06-01,Johnson&Johnson,0,South Korea
2021-06-01,Moderna,0,South Korea
2021-06-01,Oxford/AstraZeneca,4572497,South Korea
2021-06-01,Pfizer/BioNTech,3993645,South Korea
2021-06-02,Johnson&Johnson,0,South Korea
2021-06-02,Moderna,0,South Korea
2021-06-02,Oxford/AstraZeneca,4869608,South Korea
2021-06-02,Pfizer/BioNTech,4102297,South Korea
2021-06-03,Johnson&Johnson,0,South Korea
2021-06-03,Moderna,0,South Korea
2021-06-03,Oxford/AstraZeneca,5140033,South Korea
2021-06-03,Pfizer/BioNTech,4201572,South Korea
2021-06-04,Johnson&Johnson,0,South Korea
2021-06-04,Moderna,0,South Korea
2021-06-04,Oxford/AstraZeneca,5448297,South Korea
2021-06-04,Pfizer/BioNTech,4292303,South Korea
2021-06-05,Johnson&Johnson,0,South Korea
2021-06-05,Moderna,0,South Korea
2021-06-05,Oxford/AstraZeneca,5566348,South Korea
2021-06-05,Pfizer/BioNTech,4316719,South Korea
2021-06-06,Johnson&Johnson,0,South Korea
2021-06-06,Moderna,0,South Korea
2021-06-06,Oxford/AstraZeneca,5568556,South Korea
2021-06-06,Pfizer/BioNTech,4317479,South Korea
2021-06-07,Johnson&Johnson,0,South Korea
2021-06-07,Moderna,0,South Korea
2021-06-07,Oxford/AstraZeneca,6330261,South Korea
2021-06-07,Pfizer/BioNTech,4471234,South Korea
2021-06-08,Johnson&Johnson,0,South Korea
2021-06-08,Moderna,0,South Korea
2021-06-08,Oxford/AstraZeneca,6957882,South Korea
2021-06-08,Pfizer/BioNTech,4616083,South Korea
2021-06-09,Johnson&Johnson,0,South Korea
2021-06-09,Moderna,0,South Korea
2021-06-09,Oxford/AstraZeneca,7447171,South Korea
2021-06-09,Pfizer/BioNTech,4745500,South Korea
2021-06-10,Johnson&Johnson,252735,South Korea
2021-06-10,Moderna,0,South Korea
2021-06-10,Oxford/AstraZeneca,7883230,South Korea
2021-06-10,Pfizer/BioNTech,4859463,South Korea
2021-06-11,Johnson&Johnson,454790,South Korea
2021-06-11,Moderna,0,South Korea
2021-06-11,Oxford/AstraZeneca,8436770,South Korea
2021-06-11,Pfizer/BioNTech,4966429,South Korea
2021-06-12,Johnson&Johnson,569011,South Korea
2021-06-12,Moderna,0,South Korea
2021-06-12,Oxford/AstraZeneca,8695064,South Korea
2021-06-12,Pfizer/BioNTech,4987979,South Korea
2021-06-13,Johnson&Johnson,580783,South Korea
2021-06-13,Moderna,0,South Korea
2021-06-13,Oxford/AstraZeneca,8710504,South Korea
2021-06-13,Pfizer/BioNTech,4988857,South Korea
2021-06-14,Johnson&Johnson,752754,South Korea
2021-06-14,Moderna,0,South Korea
2021-06-14,Oxford/AstraZeneca,9291386,South Korea
2021-06-14,Pfizer/BioNTech,5092506,South Korea
2021-06-15,Johnson&Johnson,865182,South Korea
2021-06-15,Moderna,0,South Korea
2021-06-15,Oxford/AstraZeneca,9799886,South Korea
2021-06-15,Pfizer/BioNTech,5215713,South Korea
2021-06-16,Johnson&Johnson,1042902,South Korea
2021-06-16,Moderna,0,South Korea
2021-06-16,Oxford/AstraZeneca,10166861,South Korea
2021-06-16,Pfizer/BioNTech,5344682,South Korea
2021-06-17,Johnson&Johnson,1068687,South Korea
2021-06-17,Moderna,0,South Korea
2021-06-17,Oxford/AstraZeneca,10552205,South Korea
2021-06-17,Pfizer/BioNTech,5480622,South Korea
2021-06-18,Johnson&Johnson,1099515,South Korea
2021-06-18,Moderna,240,South Korea
2021-06-18,Oxford/AstraZeneca,11017807,South Korea
2021-06-18,Pfizer/BioNTech,5618229,South Korea
2021-06-19,Johnson&Johnson,1118550,South Korea
2021-06-19,Moderna,240,South Korea
2021-06-19,Oxford/AstraZeneca,11208042,South Korea
2021-06-19,Pfizer/BioNTech,5642324,South Korea
2021-06-20,Johnson&Johnson,1118971,South Korea
2021-06-20,Moderna,240,South Korea
2021-06-20,Oxford/AstraZeneca,11208054,South Korea
2021-06-20,Pfizer/BioNTech,5643219,South Korea
2021-06-21,Johnson&Johnson,1122153,South Korea
2021-06-21,Moderna,816,South Korea
2021-06-21,Oxford/AstraZeneca,11225581,South Korea
2021-06-21,Pfizer/BioNTech,5783670,South Korea
2021-06-22,Johnson&Johnson,1124630,South Korea
2021-06-22,Moderna,1727,South Korea
2021-06-22,Oxford/AstraZeneca,11246315,South Korea
2021-06-22,Pfizer/BioNTech,5931253,South Korea
2021-06-23,Johnson&Johnson,1125721,South Korea
2021-06-23,Moderna,4640,South Korea
2021-06-23,Oxford/AstraZeneca,11264952,South Korea
2021-06-23,Pfizer/BioNTech,6072004,South Korea
2021-06-24,Johnson&Johnson,1126270,South Korea
2021-06-24,Moderna,7941,South Korea
2021-06-24,Oxford/AstraZeneca,11281436,South Korea
2021-06-24,Pfizer/BioNTech,6204672,South Korea
2021-06-25,Johnson&Johnson,1126690,South Korea
2021-06-25,Moderna,17613,South Korea
2021-06-25,Oxford/AstraZeneca,11297544,South Korea
2021-06-25,Pfizer/BioNTech,6338809,South Korea
2021-06-26,Johnson&Johnson,1126779,South Korea
2021-06-26,Moderna,18365,South Korea
2021-06-26,Oxford/AstraZeneca,11298203,South Korea
2021-06-26,Pfizer/BioNTech,6372102,South Korea
2021-06-27,Johnson&Johnson,1126785,South Korea
2021-06-27,Moderna,18365,South Korea
2021-06-27,Oxford/AstraZeneca,11298203,South Korea
2021-06-27,Pfizer/BioNTech,6372836,South Korea
2021-06-28,Johnson&Johnson,1127245,South Korea
2021-06-28,Moderna,22801,South Korea
2021-06-28,Oxford/AstraZeneca,11307924,South Korea
2021-06-28,Pfizer/BioNTech,6515590,South Korea
2021-06-29,Johnson&Johnson,1127912,South Korea
2021-06-29,Moderna,30873,South Korea
2021-06-29,Oxford/AstraZeneca,11321643,South Korea
2021-06-29,Pfizer/BioNTech,6654188,South Korea
2021-06-30,Johnson&Johnson,1128648,South Korea
2021-06-30,Moderna,36315,South Korea
2021-06-30,Oxford/AstraZeneca,11334983,South Korea
2021-06-30,Pfizer/BioNTech,6785725,South Korea
2021-07-01,Johnson&Johnson,1129210,South Korea
2021-07-01,Moderna,37310,South Korea
2021-07-01,Oxford/AstraZeneca,11351978,South Korea
2021-07-01,Pfizer/BioNTech,6891701,South Korea
2021-07-02,Johnson&Johnson,1129562,South Korea
2021-07-02,Moderna,38790,South Korea
2021-07-02,Oxford/AstraZeneca,11375127,South Korea
2021-07-02,Pfizer/BioNTech,6992269,South Korea
2021-07-03,Johnson&Johnson,1129777,South Korea
2021-07-03,Moderna,39650,South Korea
2021-07-03,Oxford/AstraZeneca,11375914,South Korea
2021-07-03,Pfizer/BioNTech,7008689,South Korea
2021-07-04,Johnson&Johnson,1129777,South Korea
2021-07-04,Moderna,39650,South Korea
2021-07-04,Oxford/AstraZeneca,11375914,South Korea
2021-07-04,Pfizer/BioNTech,7009335,South Korea
2021-07-05,Johnson&Johnson,1129777,South Korea
2021-07-05,Moderna,42739,South Korea
2021-07-05,Oxford/AstraZeneca,11413395,South Korea
2021-07-05,Pfizer/BioNTech,7099690,South Korea
2021-07-06,Johnson&Johnson,1129777,South Korea
2021-07-06,Moderna,46979,South Korea
2021-07-06,Oxford/AstraZeneca,11456410,South Korea
2021-07-06,Pfizer/BioNTech,7181556,South Korea
2021-07-07,Johnson&Johnson,1129777,South Korea
2021-07-07,Moderna,50996,South Korea
