date,total_vaccinations,source_url,media_url,text
2021-05-12,,https://twitter.com/FMoHealth/status/1392538584461332489,https://pbs.twimg.com/media/E1NKdIMXoAEjEvs.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,722 የላቦራቶሪ ናሙና ምርመራ 695 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 264,367 ደርሷል። 
Status update on #covid19ethiopia https://t.co/bbL5f6d7hY"
2021-05-13,,https://twitter.com/FMoHealth/status/1392905764352765955,https://pbs.twimg.com/media/E1SYZtYWQBESMzL.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,621 የላቦራቶሪ ናሙና ምርመራ 593 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 264,960 ደርሷል። 
Status update on #covid19ethiopia https://t.co/y82rYRlgaB"
2021-05-14,,https://twitter.com/FMoHealth/status/1393272894256467975,https://pbs.twimg.com/media/E1XmFv6XMAQXKVX.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,270 የላቦራቶሪ ናሙና ምርመራ 453 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 265,413 ደርሷል። 
Status update on #covid19ethiopia https://t.co/03KcZHC4jE"
2021-05-15,,https://twitter.com/FMoHealth/status/1393635197489459205,https://pbs.twimg.com/media/E1cv04QWUAU5_kC.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,922 የላቦራቶሪ ናሙና ምርመራ 419 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 265,832 ደርሷል። 
Status update on #covid19ethiopia https://t.co/tTZWevYY41"
2021-05-16,,https://twitter.com/FMoHealth/status/1393977951801184257,https://pbs.twimg.com/media/E1hnjzxWUAI8ks_.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,071 የላቦራቶሪ ናሙና ምርመራ 432 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 266,264 ደርሷል። 
Status update on #covid19ethiopia https://t.co/ijzKxIaxSc"
2021-05-17,,https://twitter.com/FMoHealth/status/1394361974990020608,https://pbs.twimg.com/media/E1nEN2nWEAEsAk7.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,824 የላቦራቶሪ ናሙና ምርመራ 382 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 266,646 ደርሷል።
Status update on #covid19ethiopia https://t.co/up5ScALhN1"
2021-05-18,,https://twitter.com/FMoHealth/status/1394719384669667332,https://pbs.twimg.com/media/E1sJ42CWUAADbpV.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,068 የላቦራቶሪ ናሙና ምርመራ 454 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 267,100 ደርሷል። 
Status update on #covid19ethiopia https://t.co/0iM6mKgKwJ"
2021-05-19,,https://twitter.com/FMoHealth/status/1395085132369911819,https://pbs.twimg.com/media/E1xWdDNXIAIPVuY.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,966 የላቦራቶሪ ናሙና ምርመራ 497 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 267,597 ደርሷል።
Status update on #covid19ethiopia https://t.co/m4eDqRKEMi"
2021-05-20,,https://twitter.com/FMoHealth/status/1395465171150196738,https://pbs.twimg.com/media/E12wGeDXsAgv-ud.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,684 የላቦራቶሪ ናሙና ምርመራ 438 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,035 ደርሷል። 
Status update on #covid19ethiopia https://t.co/5rDl6Y1YEA"
2021-05-21,,https://twitter.com/FMoHealth/status/1395808202671992833,https://pbs.twimg.com/media/E17nbLUXIAEZlqx.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,095 የላቦራቶሪ ናሙና ምርመራ 485 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,520 ደርሷል።
Status update on #covid19ethiopia https://t.co/UEAcSMS9dk"
