date,total_vaccinations,people_vaccinated,people_fully_vaccinated,source_url,media_url,text
2021-05-31,,,,https://twitter.com/health_malawi/status/1399389623810506755,https://pbs.twimg.com/media/E2uhb09XEAQMd1C.jpg,Today's update https://t.co/024mY2FIJu
2021-07-16,,,,https://twitter.com/health_malawi/status/1416074475540467718,https://pbs.twimg.com/media/E6boOPqWEAQp2Se.jpg,756 new cases https://t.co/sju28taA0d
2021-07-16,,,,https://twitter.com/health_malawi/status/1415883727452901380,https://pbs.twimg.com/media/E6Y6sesWQAAIScH.jpg,25 deaths recorded in the past 24hrs https://t.co/vidAZ9mQNs
2021-07-17,,,,https://twitter.com/health_malawi/status/1416435726477053953,https://pbs.twimg.com/media/E6gwxpdXMAMVPSM.jpg,12 new dates https://t.co/EmVYmmWsY6
2021-07-18,,,,https://twitter.com/health_malawi/status/1416803976985591816,https://pbs.twimg.com/media/E6l_sqcXIAA448G.jpg,Today's update https://t.co/5wIxIF0hJc
2021-07-19,,,,https://twitter.com/health_malawi/status/1417173874337267713,https://pbs.twimg.com/media/E6rQHpzXIAMZDUD.jpg,14 new deaths https://t.co/bm3pa4SWCH
2021-07-21,,,,https://twitter.com/health_malawi/status/1417888063427125248,https://pbs.twimg.com/media/E61Zq0qXEAAnJXm.jpg,Malawi records 26 new deaths in the past 24hrs https://t.co/GsIpVtlJXM
2021-07-22,,,,https://twitter.com/health_malawi/status/1418240883263213570,https://pbs.twimg.com/media/E66ajoVWEAIKwcE.jpg,Today's update https://t.co/IlgYReNilf
2021-07-23,,,,https://twitter.com/health_malawi/status/1418600435074564097,https://pbs.twimg.com/media/E6_hkNtXMAMmuYQ.jpg,29 deaths recorded in the past 24hrs https://t.co/7oCv2yVn12
2021-07-24,,,,https://twitter.com/health_malawi/status/1418976851427528704,https://pbs.twimg.com/media/E7E36qCWQAE-SgR.jpg,801 new cases https://t.co/IvBBWKT5SS
2021-07-26,,,,https://twitter.com/health_malawi/status/1419696954565697536,https://pbs.twimg.com/media/E7PG2FYXIAEGdkl.jpg,33 new deaths https://t.co/I8t3vl6JJi
2021-07-27,,,,https://twitter.com/health_malawi/status/1420061317055066113,https://pbs.twimg.com/media/E7USOx6X0AA8bvt.jpg,743 new cases https://t.co/mHUg97AXHC
2021-07-28,,,,https://twitter.com/health_malawi/status/1420451522966704132,https://pbs.twimg.com/media/E7Z1H6CXEAAlB4s.jpg,"93, 471 fully vaccinated https://t.co/pecZDuXSWe"
2021-07-30,,,,https://twitter.com/health_malawi/status/1421156935605313538,https://pbs.twimg.com/media/E7j2sQCXEAUj7io.jpg,Today's update https://t.co/v8s6I33ZIl
2021-08-01,,,,https://twitter.com/health_malawi/status/1421871500521525250,https://pbs.twimg.com/media/E7uAlTyWUAc3WCq.jpg,Today's update https://t.co/IrOFAZV5SG
2021-08-01,,,,https://twitter.com/health_malawi/status/1421757440509501442,https://pbs.twimg.com/media/E7sY2NTWUAATbOl.jpg,538 new cases https://t.co/qzxe6Po2O7
2021-08-02,,,,https://twitter.com/health_malawi/status/1422250885296574471,https://pbs.twimg.com/media/E7zZobuWEAUTfi_.jpg,24 new deaths https://t.co/uqSChvZhFK
2021-08-03,,,,https://twitter.com/health_malawi/status/1422603549389766658,https://pbs.twimg.com/media/E74aYPSX0AcBGYI.jpg,Today's update https://t.co/GBbB2ufRyP
2021-08-04,,,,https://twitter.com/health_malawi/status/1422959329448239113,https://pbs.twimg.com/media/E79d9VAWEAAhvag.jpg,29 new deaths https://t.co/5GDUWaOUgM
2021-08-05,,,,https://twitter.com/health_malawi/status/1423323032009986053,https://pbs.twimg.com/media/E8Covl4XsAYgDI-.jpg,Today's update https://t.co/FhOKRfovOJ
2021-08-06,,,,https://twitter.com/health_malawi/status/1423693416966262793,https://pbs.twimg.com/media/E8H5m3TXMAUXyWl.jpg,Today's update https://t.co/pa1f6auPGe
2021-08-07,,,,https://twitter.com/health_malawi/status/1424018673807863819,https://pbs.twimg.com/media/E8MhbWoX0AMhQnM.jpg,Today's update https://t.co/KO3na9txvX
2021-08-08,,,,https://twitter.com/health_malawi/status/1424404055015710728,https://pbs.twimg.com/media/E8R_7dVX0AUGlZ9.jpg,Today's update https://t.co/8ZeODTPIP0
2021-08-09,,,,https://twitter.com/health_malawi/status/1424770411691118599,https://pbs.twimg.com/media/E8XNINSWEAEJfTB.jpg,Today's update https://t.co/EQ2nGPciVD
2021-08-10,,,,https://twitter.com/health_malawi/status/1425158616131178496,https://pbs.twimg.com/media/E8cuMhEXMAM1ppy.jpg,Today's update https://t.co/uMOWf27m6V
