location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Iceland,2021-06-11,18,24,55.13,30.5
Iceland,2021-06-11,25,49,62.69,36.22
Iceland,2021-06-11,50,59,88.21,49.99
Iceland,2021-06-11,60,69,95.84,45.95
Iceland,2021-06-11,70,79,103.39,80.11
Iceland,2021-06-11,80,,99.64,98.44
Iceland,2021-06-18,18,24,71.85,42.88
Iceland,2021-06-18,25,49,73.98,48.02
Iceland,2021-06-18,50,59,89.43,56.11
Iceland,2021-06-18,60,69,96.07,48.95
Iceland,2021-06-18,70,79,103.7,91.45
Iceland,2021-06-18,80,,99.65,98.56
Iceland,2021-06-25,18,24,81.59,54.59
Iceland,2021-06-25,25,49,81.95,58.44
Iceland,2021-06-25,50,59,91.25,58.99
Iceland,2021-06-25,60,69,97.3,54.24
Iceland,2021-06-25,70,79,104.56,96.36
Iceland,2021-06-25,80,,99.88,98.98
Iceland,2021-07-02,18,24,82.37,67.93
Iceland,2021-07-02,25,49,82.64,70.95
Iceland,2021-07-02,50,59,93.41,79.67
Iceland,2021-07-02,60,69,99.19,89.51
Iceland,2021-07-02,70,79,104.8,103.01
Iceland,2021-07-02,80,,99.92,99.33
Iceland,2021-07-09,18,24,83.92,76.03
Iceland,2021-07-09,25,49,83.82,75.89
Iceland,2021-07-09,50,59,94.01,84.07
Iceland,2021-07-09,60,69,99.63,91.82
Iceland,2021-07-09,70,79,104.94,103.67
Iceland,2021-07-09,80,,100.0,99.44
