location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Portugal,2021-05-21,25,49,12.89,8.0
Portugal,2021-05-21,50,59,30.66,12.48
Portugal,2021-05-21,60,69,83.24,16.68
Portugal,2021-05-21,70,79,95.57,36.64
Portugal,2021-05-21,80,,95.86,89.9
Portugal,2021-05-28,18,24,4.98,3.01
Portugal,2021-05-28,25,49,13.64,8.52
Portugal,2021-05-28,50,59,42.72,16.66
Portugal,2021-05-28,60,69,87.32,27.14
Portugal,2021-05-28,70,79,97.02,46.98
Portugal,2021-05-28,80,,96.58,90.83
Portugal,2021-06-04,18,24,5.27,3.33
Portugal,2021-06-04,25,49,14.88,9.18
Portugal,2021-06-04,50,59,54.95,21.13
Portugal,2021-06-04,60,69,90.62,41.74
Portugal,2021-06-04,70,79,98.27,51.91
Portugal,2021-06-04,80,,97.12,91.72
Portugal,2021-06-11,18,24,5.6,3.68
Portugal,2021-06-11,25,49,18.68,10.08
Portugal,2021-06-11,50,59,69.32,25.38
Portugal,2021-06-11,60,69,92.68,50.49
Portugal,2021-06-11,70,79,99.26,55.17
Portugal,2021-06-11,80,,97.59,92.43
Portugal,2021-06-18,18,24,5.96,4.22
Portugal,2021-06-18,25,49,26.23,12.53
Portugal,2021-06-18,50,59,75.43,36.4
Portugal,2021-06-18,60,69,93.95,57.1
Portugal,2021-06-18,70,79,99.92,59.4
Portugal,2021-06-18,80,,98.01,93.12
Portugal,2021-06-25,18,24,6.12,4.41
Portugal,2021-06-25,25,49,30.91,13.4
Portugal,2021-06-25,50,59,79.01,43.03
Portugal,2021-06-25,60,69,94.69,60.04
Portugal,2021-06-25,70,79,100.34,63.98
Portugal,2021-06-25,80,,98.37,93.54
