location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Sweden,2021-05-11,25,49,12.36,3.95
Sweden,2021-05-11,50,59,41.53,6.45
Sweden,2021-05-11,60,69,82.94,7.88
Sweden,2021-05-11,70,79,93.01,28.18
Sweden,2021-05-11,80,,93.63,82.54
Sweden,2021-05-18,18,24,8.45,2.84
Sweden,2021-05-18,25,49,14.39,4.78
Sweden,2021-05-18,50,59,52.58,7.63
Sweden,2021-05-18,60,69,84.51,10.4
Sweden,2021-05-18,70,79,93.49,39.52
Sweden,2021-05-18,80,,93.88,84.77
Sweden,2021-05-25,18,24,9.08,3.38
Sweden,2021-05-25,25,49,16.26,5.55
Sweden,2021-05-25,50,59,58.98,8.88
Sweden,2021-05-25,60,69,85.31,19.08
Sweden,2021-05-25,70,79,93.85,53.12
Sweden,2021-05-25,80,,93.98,86.03
Sweden,2021-06-01,18,24,9.67,4.13
Sweden,2021-06-01,25,49,19.08,6.61
Sweden,2021-06-01,50,59,66.14,11.37
Sweden,2021-06-01,60,69,86.18,35.92
Sweden,2021-06-01,70,79,94.19,62.77
Sweden,2021-06-01,80,,94.1,87.03
Sweden,2021-06-08,18,24,10.33,5.04
Sweden,2021-06-08,25,49,23.24,7.87
Sweden,2021-06-08,50,59,71.98,17.3
Sweden,2021-06-08,60,69,86.99,51.69
Sweden,2021-06-08,70,79,94.46,69.42
Sweden,2021-06-08,80,,94.19,87.77
Sweden,2021-06-15,18,24,10.94,5.85
Sweden,2021-06-15,25,49,27.55,9.3
Sweden,2021-06-15,50,59,75.12,24.77
Sweden,2021-06-15,60,69,87.47,61.61
Sweden,2021-06-15,70,79,94.63,76.65
Sweden,2021-06-15,80,,94.25,88.5
