location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
France,2021-06-11,18,24,33.04,3.8
France,2021-06-11,25,49,42.51,8.96
France,2021-06-11,50,59,64.31,22.9
France,2021-06-11,60,69,74.84,41.6
France,2021-06-11,70,79,87.77,68.16
France,2021-06-11,80,,78.55,65.95
France,2021-06-18,18,24,37.9,5.36
France,2021-06-18,25,49,46.57,12.36
France,2021-06-18,50,59,66.66,28.88
France,2021-06-18,60,69,76.21,49.48
France,2021-06-18,70,79,88.62,72.75
France,2021-06-18,80,,79.16,67.97
France,2021-06-25,18,24,41.66,9.01
France,2021-06-25,25,49,49.33,17.66
France,2021-06-25,50,59,68.36,37.24
France,2021-06-25,60,69,77.23,55.43
France,2021-06-25,70,79,89.27,76.06
France,2021-06-25,80,,79.65,69.58
France,2021-07-02,18,24,44.87,14.44
France,2021-07-02,25,49,51.62,24.02
France,2021-07-02,50,59,69.9,45.11
France,2021-07-02,60,69,78.2,60.51
France,2021-07-02,70,79,89.87,78.68
France,2021-07-02,80,,80.09,70.97
France,2021-07-09,18,24,48.07,20.49
France,2021-07-09,25,49,54.11,30.34
France,2021-07-09,50,59,71.62,51.32
France,2021-07-09,60,69,79.26,64.5
France,2021-07-09,70,79,90.53,80.65
France,2021-07-09,80,,80.57,72.12
France,2021-07-16,18,24,53.15,27.89
France,2021-07-16,25,49,57.89,36.89
France,2021-07-16,50,59,73.89,55.8
France,2021-07-16,60,69,80.55,67.09
France,2021-07-16,70,79,91.26,82.0
France,2021-07-16,80,,81.06,72.98
France,2021-07-23,18,24,60.3,34.79
France,2021-07-23,25,49,63.16,42.75
France,2021-07-23,50,59,77.0,59.63
France,2021-07-23,60,69,82.25,69.35
France,2021-07-23,70,79,92.21,83.25
France,2021-07-23,80,,81.71,73.88
France,2021-07-30,18,24,64.08,37.31
France,2021-07-30,25,49,65.97,44.8
France,2021-07-30,50,59,78.63,60.96
France,2021-07-30,60,69,83.16,70.21
France,2021-07-30,70,79,92.73,83.77
France,2021-07-30,80,,82.06,74.25
