location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Estonia,2021-05-21,18,24,7.97,5.8
Estonia,2021-05-21,25,49,17.23,10.1
Estonia,2021-05-21,50,59,25.78,18.26
Estonia,2021-05-21,60,69,34.11,25.62
Estonia,2021-05-21,70,79,48.55,41.43
Estonia,2021-05-21,80,,52.76,48.86
Estonia,2021-05-28,18,24,15.22,7.7
Estonia,2021-05-28,25,49,22.59,11.96
Estonia,2021-05-28,50,59,30.05,21.43
Estonia,2021-05-28,60,69,39.92,30.77
Estonia,2021-05-28,70,79,56.19,48.68
Estonia,2021-05-28,80,,56.31,52.08
Estonia,2021-06-04,18,24,21.49,9.2
Estonia,2021-06-04,25,49,28.07,13.94
Estonia,2021-06-04,50,59,35.07,25.23
Estonia,2021-06-04,60,69,46.53,36.64
Estonia,2021-06-04,70,79,61.2,53.29
Estonia,2021-06-04,80,,58.49,53.95
Estonia,2021-06-11,18,24,27.63,11.33
Estonia,2021-06-11,25,49,33.81,16.83
Estonia,2021-06-11,50,59,43.47,32.43
Estonia,2021-06-11,60,69,54.06,43.42
Estonia,2021-06-11,70,79,66.23,57.97
Estonia,2021-06-11,80,,60.88,56.09
Estonia,2021-06-18,18,24,32.77,13.46
Estonia,2021-06-18,25,49,39.96,20.89
Estonia,2021-06-18,50,59,53.67,41.5
Estonia,2021-06-18,60,69,60.87,49.52
Estonia,2021-06-18,70,79,70.81,62.18
Estonia,2021-06-18,80,,62.71,57.64
