location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Malta,2021-05-21,25,49,53.18,27.05
Malta,2021-05-21,50,59,71.98,39.05
Malta,2021-05-21,60,69,73.99,53.09
Malta,2021-05-21,70,79,94.94,93.82
Malta,2021-05-21,80,,99.41,91.18
Malta,2021-05-28,18,24,40.77,19.0
Malta,2021-05-28,25,49,55.93,37.65
Malta,2021-05-28,50,59,72.56,43.36
Malta,2021-05-28,60,69,74.13,62.75
Malta,2021-05-28,70,79,95.01,94.33
Malta,2021-05-28,80,,99.51,91.49
Malta,2021-06-04,18,24,49.19,22.15
Malta,2021-06-04,25,49,58.34,44.97
Malta,2021-06-04,50,59,73.28,45.7
Malta,2021-06-04,60,69,74.3,70.83
Malta,2021-06-04,70,79,95.09,95.4
Malta,2021-06-04,80,,99.68,91.78
Malta,2021-06-11,18,24,55.67,34.75
Malta,2021-06-11,25,49,61.81,49.44
Malta,2021-06-11,50,59,74.32,47.78
Malta,2021-06-11,60,69,74.48,86.37
Malta,2021-06-11,70,79,95.18,97.9
Malta,2021-06-11,80,,99.81,91.93
Malta,2021-06-18,18,24,59.81,43.46
Malta,2021-06-18,25,49,63.71,53.69
Malta,2021-06-18,50,59,75.01,56.38
Malta,2021-06-18,60,69,74.65,94.8
Malta,2021-06-18,70,79,95.26,99.39
Malta,2021-06-18,80,,99.87,92.08
Malta,2021-06-25,18,24,61.36,55.96
Malta,2021-06-25,25,49,64.35,58.6
Malta,2021-06-25,50,59,75.27,71.79
Malta,2021-06-25,60,69,74.73,96.98
Malta,2021-06-25,70,79,95.32,99.76
Malta,2021-06-25,80,,99.91,92.4
