date,total_vaccinations,people_vaccinated,people_fully_vaccinated,source_url,media_url,text
2021-05-11,,,,https://twitter.com/NphcdaNG/status/1392193452075593731,https://pbs.twimg.com/media/E1IQjx7XEAMokyL.jpg,"COVID-19 Vaccination Update for May 11th 2021, in 36 States + the FCT. 

Following progress in updated reporting and data collating processes by States, we can announce that our teams have vaccinated a total of 1, 713, 306.

#YesToCOVID19Vaccine https://t.co/5KVpAD3PNx"
2021-05-12,,,,https://twitter.com/NphcdaNG/status/1392570900256538624,https://pbs.twimg.com/media/E1Nn1xnXIAY-jQ2.jpg,"COVID-19 Vaccination Update for May 12th 2021, in 36 States + the FCT. 

Following progress in updated reporting and data collating processes by States, we can announce that our teams have vaccinated a total of 1, 748, 242. 

#YesToCOVID19Vaccine https://t.co/TJgYTkrmyn"
2021-05-13,,,,https://twitter.com/NphcdaNG/status/1392935126313623559,https://pbs.twimg.com/media/E1SzG57XIAQLW8C.jpg,"COVID-19 Vaccination Update for May 13th 2021, in 36 States + the FCT. 

Following progress in updated reporting and data collating processes by States, we can announce that our teams have vaccinated a total of 1, 763, 552.

#YesToCOVID19Vaccine https://t.co/hdh44MuJGY"
2021-05-14,,,,https://twitter.com/NphcdaNG/status/1393275450932219905,https://pbs.twimg.com/media/E1XooUnXoAAsYa-.jpg,"COVID-19 Vaccination Update for May 14th, 2021, in 36 States + the FCT. 

How’s your state faring?

#YesToCOVID19Vaccine https://t.co/9Rh60x8gAp"
2021-05-15,,,,https://twitter.com/NphcdaNG/status/1393631680628510721,https://pbs.twimg.com/media/E1csmscXEAU7dor.jpg,"COVID-19 Vaccination Update for May 15th, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/wzHcS5SVk3"
2021-05-16,,,,https://twitter.com/NphcdaNG/status/1394023729282404353,https://pbs.twimg.com/media/E1iRLxKXEAUODuY.jpg,"COVID-19 Vaccination Update for May 16th, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/COO5W10njg"
2021-05-17,,,,https://twitter.com/NphcdaNG/status/1394359420990148611,https://pbs.twimg.com/media/E1nCflsWYAcepsz.jpg,"COVID-19 Vaccination Update for May 17th, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/8OhTzFiFrx"
2021-05-18,,,,https://twitter.com/NphcdaNG/status/1394744480918642689,https://pbs.twimg.com/media/E1sgsL8XoAQnJ5y.jpg,"COVID-19 Vaccination Update for May 18th, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/jniVYFOsaR"
2021-05-19,,,,https://twitter.com/NphcdaNG/status/1395086272935366674,https://pbs.twimg.com/media/E1xXjhTXoAAZ33_.jpg,"COVID-19 Vaccination Update for May 19th, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/HaJ2IxJUVp"
2021-05-20,,,,https://twitter.com/NphcdaNG/status/1395461111202394117,https://pbs.twimg.com/media/E12sepHXsAEWDal.jpg,"COVID-19 Vaccination Update for May 20th, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/hJqI86X0o6"
2021-05-21,,,,https://twitter.com/NphcdaNG/status/1395853336021176330,https://pbs.twimg.com/media/E18RMxoXEAAKB-n.jpg,"COVID-19 Vaccination Update for May 21st, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/V5h2ECSOV3"
2021-05-22,,,,https://twitter.com/NphcdaNG/status/1396180267866406916,https://pbs.twimg.com/media/E2A6i-dWYAEb_Ti.jpg,"COVID-19 Vaccination Update for May 22nd, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/Xmn81Q19ox"
2021-05-23,,,,https://twitter.com/NphcdaNG/status/1396555010947887112,https://pbs.twimg.com/media/E2GPX_xXEAIOXot.jpg,"COVID-19 Vaccination Update for May 23rd, 2021, in 36 States + the FCT. 

How’s your State performing?

#YesToCOVID19Vaccine https://t.co/UV1LEGS5vp"
2021-05-25,1939737.0,1930922.0,8815.0,https://twitter.com/NphcdaNG/status/1397288665215348738,https://pbs.twimg.com/media/E2QqoG1WUAAyDgw.jpg,"COVID-19 Vaccination Update:

1st and second dose — May 25th 2021, in 36 States + the FCT. 

1,930,922 eligible Nigerians have been vaccinated with first dose while 8,815 of Nigerians vaccinated with 1st dose have collected their 2nd dose.

#YesToCOVID19Vaccine https://t.co/VXsiLhkJ2w"
