date,total_vaccinations,media_url,source_url,text
2021-05-07,,https://pbs.twimg.com/media/E0zc0oxXsAQlaut.jpg,https://twitter.com/FMoHealth/status/1390729190807384069,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,521 የላቦራቶሪ ናሙና ምርመራ 778 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 261,580 ደርሷል። 
Status update on #covid19ethiopia https://t.co/AN8IVLeuD0"
2021-05-08,,https://pbs.twimg.com/media/E04j0rDWEAQdGjY.jpg,https://twitter.com/FMoHealth/status/1391088742706950146,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,393 የላቦራቶሪ ናሙና ምርመራ 637 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 262,217 ደርሷል። 
Status update on #covid19ethiopia https://t.co/uV6YSbMrYb"
2021-05-09,,https://pbs.twimg.com/media/E09kRDMWQAMLpZ5.jpg,https://twitter.com/FMoHealth/status/1391441441013092355,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,303 የላቦራቶሪ ናሙና ምርመራ 485 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 262,702 ደርሷል። 
Status update on #covid19ethiopia https://t.co/mvGfhyirl9"
2021-05-10,,https://pbs.twimg.com/media/E1C7xskXMAIvHxd.jpg,https://twitter.com/FMoHealth/status/1391818755857166337,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,583 የላቦራቶሪ ናሙና ምርመራ 418 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 263,120 ደርሷል። 
Status update on #covid19ethiopia https://t.co/HXiEdI77UB"
2021-05-11,,https://pbs.twimg.com/media/E1H5ndhWUAkN7jq.jpg,https://twitter.com/FMoHealth/status/1392168331940175873,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,776 የላቦራቶሪ ናሙና ምርመራ 552 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 263,672 ደርሷል።
Status update on #covid19ethiopia https://t.co/VgjCp3GvsD"
2021-05-12,,https://pbs.twimg.com/media/E1NKdIMXoAEjEvs.jpg,https://twitter.com/FMoHealth/status/1392538584461332489,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,722 የላቦራቶሪ ናሙና ምርመራ 695 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 264,367 ደርሷል። 
Status update on #covid19ethiopia https://t.co/bbL5f6d7hY"
2021-05-13,,https://pbs.twimg.com/media/E1SYZtYWQBESMzL.jpg,https://twitter.com/FMoHealth/status/1392905764352765955,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,621 የላቦራቶሪ ናሙና ምርመራ 593 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 264,960 ደርሷል። 
Status update on #covid19ethiopia https://t.co/y82rYRlgaB"
2021-05-14,,https://pbs.twimg.com/media/E1XmFv6XMAQXKVX.jpg,https://twitter.com/FMoHealth/status/1393272894256467975,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,270 የላቦራቶሪ ናሙና ምርመራ 453 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 265,413 ደርሷል። 
Status update on #covid19ethiopia https://t.co/03KcZHC4jE"
2021-05-15,,https://pbs.twimg.com/media/E1cv04QWUAU5_kC.jpg,https://twitter.com/FMoHealth/status/1393635197489459205,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,922 የላቦራቶሪ ናሙና ምርመራ 419 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 265,832 ደርሷል። 
Status update on #covid19ethiopia https://t.co/tTZWevYY41"
2021-05-16,,https://pbs.twimg.com/media/E1hnjzxWUAI8ks_.jpg,https://twitter.com/FMoHealth/status/1393977951801184257,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,071 የላቦራቶሪ ናሙና ምርመራ 432 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 266,264 ደርሷል። 
Status update on #covid19ethiopia https://t.co/ijzKxIaxSc"
2021-05-17,,https://pbs.twimg.com/media/E1nEN2nWEAEsAk7.jpg,https://twitter.com/FMoHealth/status/1394361974990020608,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,824 የላቦራቶሪ ናሙና ምርመራ 382 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 266,646 ደርሷል።
Status update on #covid19ethiopia https://t.co/up5ScALhN1"
2021-05-18,,https://pbs.twimg.com/media/E1sJ42CWUAADbpV.jpg,https://twitter.com/FMoHealth/status/1394719384669667332,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,068 የላቦራቶሪ ናሙና ምርመራ 454 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 267,100 ደርሷል። 
Status update on #covid19ethiopia https://t.co/0iM6mKgKwJ"
2021-05-19,,https://pbs.twimg.com/media/E1xWdDNXIAIPVuY.jpg,https://twitter.com/FMoHealth/status/1395085132369911819,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,966 የላቦራቶሪ ናሙና ምርመራ 497 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 267,597 ደርሷል።
Status update on #covid19ethiopia https://t.co/m4eDqRKEMi"
2021-05-20,,https://pbs.twimg.com/media/E12wGeDXsAgv-ud.jpg,https://twitter.com/FMoHealth/status/1395465171150196738,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,684 የላቦራቶሪ ናሙና ምርመራ 438 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,035 ደርሷል። 
Status update on #covid19ethiopia https://t.co/5rDl6Y1YEA"
2021-05-21,,https://pbs.twimg.com/media/E17nbLUXIAEZlqx.jpg,https://twitter.com/FMoHealth/status/1395807811406344195,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,095 የላቦራቶሪ ናሙና ምርመራ 485 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,520 ደርሷል። 
Status update on #covid19ethiopia https://t.co/135MJE4y7l"
2021-05-21,,https://pbs.twimg.com/media/E17nbLUXIAEZlqx.jpg,https://twitter.com/FMoHealth/status/1395808202671992833,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,095 የላቦራቶሪ ናሙና ምርመራ 485 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,520 ደርሷል።
Status update on #covid19ethiopia https://t.co/UEAcSMS9dk"
2021-05-22,,https://pbs.twimg.com/media/E2AzkUHXMAE7463.jpg,https://twitter.com/FMoHealth/status/1396172984939945985,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,563 የላቦራቶሪ ናሙና ምርመራ 381 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,901 ደርሷል።
Status update on #covid19ethiopia https://t.co/t2tHYJA52E"
2021-05-23,,https://pbs.twimg.com/media/E2F3ToOXsAYaOxd.jpg,https://twitter.com/FMoHealth/status/1396528590330683401,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,376 የላቦራቶሪ ናሙና ምርመራ 293 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 269,194 ደርሷል።
Status update on #covid19ethiopia https://t.co/smyQvf3vZd"
2021-05-24,,https://pbs.twimg.com/media/E2K-cF1XMAEieAD.jpg,https://twitter.com/FMoHealth/status/1396888226888040459,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,106 የላቦራቶሪ ናሙና ምርመራ 306 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 269,500 ደርሷል።
Status update on #covid19ethiopia https://t.co/U27K1pmB8g"
2021-05-25,,https://pbs.twimg.com/media/E2QH-hKXIAgY66Z.jpg,https://twitter.com/FMoHealth/status/1397250557962817538,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,823 የላቦራቶሪ ናሙና ምርመራ 282 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 269,782 ደርሷል። 
Status update on #covid19ethiopia https://t.co/zdOJPybWnt"
