location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Turkmenistan,2021-04-04,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://covid19.who.int/,41993,32240,9753
