location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Cape Verde,2021-03-18,Oxford/AstraZeneca,https://www.noticiasaominuto.com/mundo/1718730/cabo-verde-vacinou-mais-de-metade-dos-profissionais-de-saude-numa-semana,0,0,0
Cape Verde,2021-03-24,Oxford/AstraZeneca,https://www.noticiasaominuto.com/mundo/1718730/cabo-verde-vacinou-mais-de-metade-dos-profissionais-de-saude-numa-semana,2184,2184,0
Cape Verde,2021-05-12,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,21318,18650,2668
Cape Verde,2021-05-18,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,22531,19858,2670
Cape Verde,2021-05-21,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,24027,21357,2670
Cape Verde,2021-05-26,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,24382,21663,
Cape Verde,2021-06-08,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,34449,31748,2701
Cape Verde,2021-06-10,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,39211,36440,2771
Cape Verde,2021-06-14,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,44942,42164,2778
Cape Verde,2021-06-15,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,47943,,
Cape Verde,2021-06-20,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,63606,60771,2835
Cape Verde,2021-06-24,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,74321,70333,3988
Cape Verde,2021-06-28,"Oxford/AstraZeneca, Pfizer/BioNTech",https://covid19.who.int/,82451,76390,6061
