location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Timor,2021-04-14,Oxford/AstraZeneca,http://timor-leste.gov.tl/?p=27660&lang=en,2629,2629,0
Timor,2021-05-03,Oxford/AstraZeneca,https://covid19.who.int/,30599,30599,0
Timor,2021-05-17,Oxford/AstraZeneca,https://covid19.who.int/,47908,47908,0
Timor,2021-05-25,Oxford/AstraZeneca,https://covid19.who.int/,63753,63752,1
Timor,2021-06-01,Oxford/AstraZeneca,https://covid19.who.int/,81806,81800,6
Timor,2021-06-08,Oxford/AstraZeneca,https://covid19.who.int/,93169,93152,17
Timor,2021-06-15,"Oxford/AstraZeneca, Sinovac",https://covid19.who.int/,110531,103813,6718
Timor,2021-06-22,"Oxford/AstraZeneca, Sinovac",https://covid19.who.int/,189266,166148,23118
Timor,2021-06-29,"Oxford/AstraZeneca, Sinovac",https://covid19.who.int/,228766,203009,25757
Timor,2021-07-06,"Oxford/AstraZeneca, Sinovac",https://covid19.who.int/,244497,218164,26333
