date,total_vaccinations,people_vaccinated,people_fully_vaccinated,location,source_url,vaccine
2021-05-28,32440,20679,11761,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-05-30,32593,20712,11881,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-03,34082,21007,13075,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-04,34552,21408,13144,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-06,35537,21883,13654,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-07,36442,22511,13931,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-09,38242,23867,14375,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-13,39987,25484,14503,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-15,40331,25686,14645,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-16,40484,25792,14692,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-18,41473,25856,15617,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-19,41653,25868,15785,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-20,42457,25952,16505,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-21,43497,26105,17392,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-22,44414,26326,18088,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-24,45456,26874,18582,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-25,46082,27434,18648,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-28,46874,28060,18814,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
2021-06-30,47304,28443,18861,Faeroe Islands,https://corona.fo/api,"Moderna, Pfizer/BioNTech"
