location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Liechtenstein,2020-12-22,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-23,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-24,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-25,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-26,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-27,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-28,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-29,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-30,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2020-12-31,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2021-01-01,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2021-01-02,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2021-01-03,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,0,0,0
Liechtenstein,2021-01-04,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,2,2,0
Liechtenstein,2021-01-05,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,2,2,0
Liechtenstein,2021-01-06,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,5,5,0
Liechtenstein,2021-01-07,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,6,6,0
Liechtenstein,2021-01-08,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,6,6,0
Liechtenstein,2021-01-09,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,6,6,0
Liechtenstein,2021-01-10,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,6,6,0
Liechtenstein,2021-01-11,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,7,7,0
Liechtenstein,2021-01-12,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,17,17,0
Liechtenstein,2021-01-13,Pfizer/BioNTech,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=FL,17,17,0
