date,people_vaccinated,people_fully_vaccinated,vaccine,total_vaccinations,source_url,location
2021-07-05,2857215,1575209,"Moderna, Pfizer/BioNTech",4432424,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-06,2898897,1578550,"Moderna, Pfizer/BioNTech",4477447,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-07,2975646,1587184,"Moderna, Pfizer/BioNTech",4562830,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-08,3044600,1596052,"Moderna, Pfizer/BioNTech",4640652,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-09,3071445,1599400,"Moderna, Pfizer/BioNTech",4670845,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-10,3075470,1599651,"Moderna, Pfizer/BioNTech",4675121,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-11,3078353,1599785,"Moderna, Pfizer/BioNTech",4678138,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-12,3091321,1601671,"Moderna, Pfizer/BioNTech",4692992,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-13,3114794,1610587,"Moderna, Pfizer/BioNTech",4725381,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-14,3163003,1639661,"Moderna, Pfizer/BioNTech",4802664,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-15,3205768,1668822,"Moderna, Pfizer/BioNTech",4874590,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-16,3222005,1678691,"Moderna, Pfizer/BioNTech",4900696,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-17,3222406,1679141,"Moderna, Pfizer/BioNTech",4901547,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-18,3222643,1679318,"Moderna, Pfizer/BioNTech",4901961,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-19,3231434,1682420,"Moderna, Pfizer/BioNTech",4913854,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-20,3252894,1690863,"Moderna, Pfizer/BioNTech",4943757,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-21,3317880,1710397,"Moderna, Pfizer/BioNTech",5028277,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-22,3385556,1732131,"Moderna, Pfizer/BioNTech",5117687,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-23,3407108,1739265,"Moderna, Pfizer/BioNTech",5146373,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-24,3407193,1739526,"Moderna, Pfizer/BioNTech",5146719,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-25,3407220,1739701,"Moderna, Pfizer/BioNTech",5146921,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-26,3415839,1742527,"Moderna, Pfizer/BioNTech",5158366,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-27,3437079,1750898,"Moderna, Pfizer/BioNTech",5187977,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-28,3503893,1776226,"Moderna, Pfizer/BioNTech",5280119,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
2021-07-29,3565349,1800693,"Moderna, Pfizer/BioNTech",5366042,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/,Norway
